trade_date,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
20210414,1.942647118,-0.475234877,-0.747807483,0.058058812,0.530274959,-0.816190845,-0.551244362,-1.029310326
20210415,1.582105959,-0.546981149,-0.888132851,-0.156125692,0.351186048,-0.75025976,-0.433434581,-0.978436351
20210416,2.767975711,-1.072413226,-0.910793489,-0.091793936,0.946843153,-1.168879916,-0.978702597,-0.987451745
20210419,3.278886799,-1.018498546,-1.287093962,0.003159353,1.251893279,-1.670571077,-1.020657194,-1.038653781
20210420,3.344105005,-0.674822219,-1.199894481,0.171667611,1.187098772,-1.572823497,-1.043950545,-1.153447184
20210421,3.386611833,-0.623206354,-1.272355674,0.189173346,1.188527964,-1.637394292,-1.008847769,-1.188567475
20210422,3.253614894,-0.514593044,-1.288479104,0.169787391,1.046724747,-1.51052471,-0.964146512,-1.272618005
20210423,3.530710053,-0.432472171,-1.422972567,0.255893284,1.263239006,-1.82236694,-0.982169362,-1.2200544
20210426,3.004226733,0.324731065,-1.561085009,0.063234826,1.179026244,-1.904076185,-0.720799455,-0.917861564
20210427,3.058754016,0.878309517,-1.649699454,0.125743887,1.473532466,-2.417359388,-0.589311365,-0.517750932
20210428,3.05421406,1.051159981,-1.759953623,0.096318462,1.532158528,-2.498168526,-0.60058487,-0.491820515
20210429,1.214102663,-0.366494293,-0.209556193,0.073506574,0.53386574,-0.483373042,-0.523027087,-0.139997645
20210430,1.155021011,-0.328254288,-0.207038868,0.065410997,0.49034869,-0.444951284,-0.493944626,-0.147974266
20210506,1.080026381,-0.217008479,-0.269288724,0.065976639,0.399021526,-0.422224516,-0.408029497,-0.229320923
20210507,0.999246735,-0.179904416,-0.252558974,0.055618677,0.339128426,-0.355721499,-0.377290489,-0.246678286
20210510,0.998274427,-0.124844908,-0.29298511,0.061234583,0.330751804,-0.389937434,-0.342676148,-0.273522186
20210511,1.06289801,-0.136118039,-0.326685889,0.076543116,0.369158194,-0.451571687,-0.350658322,-0.291055045
20210512,1.081282216,-0.11408007,-0.353826193,0.079213261,0.380911724,-0.478487164,-0.351226781,-0.293992093
20210513,1.015654162,-0.061060499,-0.349112329,0.063927559,0.348869116,-0.450732549,-0.324948779,-0.290601765
20210514,1.186866929,-0.086280963,-0.430268843,0.097006239,0.472897757,-0.632718428,-0.354419739,-0.288434434
20210517,1.245435601,-0.022925586,-0.512152215,0.107155676,0.525568498,-0.737940238,-0.351677912,-0.298846659
20210518,1.237151757,0.041196868,-0.535371178,0.1015148,0.541995743,-0.775211548,-0.343260262,-0.271891312
20210519,1.185680966,0.069155744,-0.530563218,0.095019434,0.49839406,-0.733608469,-0.318195726,-0.28170014
20210520,1.211322092,0.082958298,-0.555432197,0.101797592,0.515823664,-0.774793446,-0.311431689,-0.285303144
20210521,1.125279028,0.151209805,-0.545555354,0.079748238,0.473834209,-0.725592143,-0.288646393,-0.271780904
20210524,1.106202473,0.492338913,-0.671672071,0.024423952,0.6559334,-1.057983139,-0.228689948,0.009343322
20210525,1.561408007,-0.41967162,-0.623603941,0.285661759,0.33422499,-0.562019298,-0.390134707,-0.864931062
20210526,1.526509484,-0.17803822,-0.707344929,0.218923541,0.508426523,-0.801996879,-0.394167237,-0.619524865
20210616,0.944613682,-0.504027752,0.11968995,0.008559474,0.506776877,-0.195200885,-0.611045387,0.014333149
20210617,0.920551838,-0.487915078,0.113048083,0.002751458,0.483330952,-0.186910101,-0.588609974,-0.001036162
20210618,0.873352647,-0.448960097,0.114247718,-0.001863364,0.45834877,-0.172218621,-0.559955152,-0.003616466
20210621,0.833520265,-0.382599531,0.072057034,-0.004989102,0.427480974,-0.17997235,-0.520775322,-0.025527817
20210622,2.040696934,-0.917992126,-0.013315397,0.05334754,1.008252591,-0.607594677,-1.087584018,-0.03269833
20210623,2.06358113,-0.919479204,-0.052025416,0.062666235,0.985637479,-0.607292396,-1.083302132,-0.090638215
20210624,2.149416114,-0.944111362,-0.104916334,0.080797021,0.991620053,-0.638625978,-1.101716724,-0.155632573
20210625,2.375822723,-0.985556787,-0.237495601,0.114836038,1.123247706,-0.800955879,-1.189138614,-0.173712829
20210628,2.324923675,-0.88265264,-0.303030984,0.134443438,1.04956581,-0.804204751,-1.101234087,-0.258740119
20210629,2.196752193,-0.813388678,-0.27658546,0.125160247,0.954191043,-0.739478693,-1.013952857,-0.284313714
20210630,2.252867774,-0.811326868,-0.330614984,0.13654764,0.968137229,-0.788879104,-1.008584011,-0.312207228
20210701,2.363909415,-0.795967125,-0.429170207,0.15270044,1.038797591,-0.89010641,-1.046872256,-0.30772264
20210702,1.86170476,-0.59091051,-0.246655766,0.07522939,0.726261697,-0.572154622,-0.812585909,-0.323137362
20210705,2.945037369,-1.222481983,-0.095149771,0.093328184,1.271625968,-0.816708902,-1.386083614,-0.216622957
20210706,3.019148902,-1.20703126,-0.163024808,0.120260759,1.293010958,-0.877901895,-1.387461149,-0.268920281
20210707,3.090777102,-1.175953097,-0.241815379,0.141923574,1.333561657,-0.968821844,-1.386182366,-0.292987835
20210708,2.805662214,-1.020312865,-0.173271294,0.099443288,1.145467212,-0.788652355,-1.258252625,-0.334825174
20210709,2.730833445,-0.976445481,-0.168626559,0.097596248,1.072147519,-0.762169837,-1.176009022,-0.38875482
20210712,2.867248756,-0.878343411,-0.383915144,0.135544837,1.118098031,-0.956473825,-1.139793524,-0.47916504
20210713,2.945050678,-0.813868807,-0.465239067,0.167613937,1.166773297,-1.052744539,-1.14792584,-0.489782308
20210714,2.804692262,-2.926099605,-13.23445085,-7.240796039,29.35522296,20.99288555,15.6748248,-1.802319827
20210715,3.048383283,-0.778866097,-0.591663399,0.202150423,1.191939128,-1.185107972,-1.10866896,-0.559573054
20210716,2.841713959,-0.655526637,-0.540173385,0.167156556,1.041800674,-1.038792501,-1.015773987,-0.621406849
20210719,2.919874738,-0.531377601,-0.70332757,0.198689225,1.058967855,-1.21097812,-0.936385397,-0.69106866
20210720,2.864472077,-0.424629475,-0.732580493,0.190532593,1.024053477,-1.214141609,-0.890760056,-0.698270727
20210721,2.93007432,-0.357576428,-0.821686525,0.203460132,1.073993708,-1.316415652,-0.893912816,-0.686888784
20210722,2.96360268,-0.320726535,-0.873046466,0.214763424,1.080108445,-1.359208261,-0.882239991,-0.730737728
20210723,2.748524341,-0.188956274,-0.840455679,0.162494115,0.934308319,-1.240115479,-0.774852725,-0.769812833
20210726,1.884819459,0.505835661,-0.795485624,-0.039397263,0.564473952,-0.976610462,-0.38894671,-0.522430848
20210727,1.797927394,0.610007076,-0.693874863,-0.347944111,0.456385743,-0.766590661,-0.501679649,-0.435693122
20210728,2.503637827,-0.166211331,-1.072436686,-0.632494456,0.821095666,-1.564989935,-0.411831178,-0.229815503
20210729,2.142749374,-0.714209949,-0.033196649,-0.128005074,0.688058281,-0.458171176,-0.819137286,-0.266702829
20210730,1.850322778,-0.644539817,0.015720602,-0.196954051,0.495203343,-0.298767471,-0.674754657,-0.326324179
20210802,2.24612182,-0.752291424,-0.36746381,-0.14968949,0.700036978,-0.746057481,-0.674638407,-0.392933364
20210803,2.381196838,-0.662846017,-0.407714252,-0.055998422,0.723008991,-0.753541628,-0.740631274,-0.487644311
20210804,2.427720802,-0.579882464,-0.471121976,-0.023043425,0.733218768,-0.807354803,-0.734395067,-0.501522871
20210805,2.422858918,-0.514247447,-0.464338336,0.019166541,0.678357555,-0.778606126,-0.693993677,-0.564574451
20210806,2.286940256,-0.46327241,-0.421082577,0.010307602,0.528249347,-0.638944394,-0.606554869,-0.656880277
20210809,2.498679039,-0.419729352,-0.656192619,0.04904341,0.6476259,-0.931267552,-0.57039842,-0.738943714
20210810,2.807481694,-0.422501515,-0.851623321,0.104361199,0.882580192,-1.234389749,-0.679366981,-0.697069553
20210811,2.691625588,-0.257818847,-0.812266575,0.126936429,0.739968818,-1.079600441,-0.637047427,-0.774861261
20210812,2.506525295,-0.186306656,-0.755352632,0.09943463,0.564717675,-0.934169597,-0.514679219,-0.861383592
20210813,2.461983608,-0.138590169,-0.77949899,0.088017459,0.5352791,-0.960971696,-0.443090263,-0.879947534
20210816,2.519961116,0.064683094,-0.937789333,0.115099262,0.56358581,-1.11709644,-0.382071866,-0.930406462
20210817,2.023872487,0.319480523,-0.853195853,-0.008353531,0.290629475,-0.841707856,-0.20353489,-0.911285885
20210818,2.278497994,0.195309891,-0.949771272,0.046372386,0.420326488,-1.080020542,-0.191021195,-0.967534105
20210819,1.996861478,0.408603871,-0.909151046,-0.000273435,0.237892434,-0.8996595,-0.090401812,-0.963316864
20210820,1.37032232,0.437511354,-1.056076444,-0.288387696,-0.038543839,-0.735759191,0.071372155,-0.813228641
20210823,2.42402947,0.605743075,-1.081227581,-0.159178048,0.467164182,-1.375925777,-0.030749945,-0.689352619
20210824,2.773452278,1.027425422,-1.353537681,-0.122109591,0.984341476,-2.061509778,-0.104912541,-0.289981152
20210825,3.015524042,0.727950778,-1.302167602,0.062029178,0.714644939,-1.692172492,-0.234940249,-0.868381115
20210826,0.771505033,-0.192635233,-0.002320269,-0.047840633,0.197579412,-0.093539476,-0.314951238,-0.114743782
20210827,0.835769926,-0.20263414,-0.03918363,-0.024147,0.228296053,-0.153264484,-0.316310296,-0.121883896
20210830,0.814596051,-0.141207848,-0.082350436,-0.025577902,0.203436913,-0.165032081,-0.283406011,-0.155932088
20210831,0.792528411,-0.118381241,-0.0870296,-0.029384292,0.18524497,-0.159056044,-0.263347699,-0.169296855
20210901,0.935418706,-0.154729206,-0.170989872,0.009880667,0.268143848,-0.282019094,-0.301671373,-0.16860682
20210902,0.937075413,-0.12241689,-0.192751288,0.013832017,0.269648029,-0.288884176,-0.306461039,-0.176693455
20210903,0.957144895,-0.11115875,-0.216078156,0.018060258,0.278811634,-0.31352038,-0.305513171,-0.186451313
20210906,1.024277571,-0.086088439,-0.280500634,0.036322934,0.306656854,-0.389753923,-0.296927677,-0.220758309
20210907,1.098149765,-0.080328141,-0.322249248,0.049150104,0.366324639,-0.476256404,-0.310677265,-0.218966833
20210908,0.295691661,-0.885755466,0.495887037,0.845551345,0.293335887,0.460624346,-0.602704219,-0.545488109
20210909,0.256708328,-0.856747971,0.464965767,0.892494082,0.25414342,0.475693629,-0.557677952,-0.553886804
20210910,0.452628245,-0.934097852,0.35984796,0.816286626,0.293728771,0.3305281,-0.57331994,-0.610762496
20210913,0.394629448,-0.868608312,0.177557926,0.948061286,0.183767067,0.364126113,-0.498689424,-0.609765744
20210914,0.166899859,-0.803720384,0.113305124,1.103368324,0.067166075,0.495258437,-0.422225299,-0.532925424
20210915,0.002191974,-0.802712817,0.061033204,1.289816884,-0.036533624,0.567780119,-0.293205402,-0.443360173
20210916,-0.059591926,-0.832886862,-0.021407467,1.472332854,-0.110287398,0.600080881,-0.193935451,-0.359660326
20210917,0.067535977,-0.900076078,-0.155061516,1.569023817,-0.139184209,0.549072491,-0.163362556,-0.319942653
20210922,-0.264495236,0.565118224,0.180020602,0.416965155,0.659474477,-0.364998382,-0.261371998,-0.286621832
20210923,-1.110844919,0.117228581,0.55198943,0.505612819,0.335836892,0.2698143,-0.251296799,-0.068477186
20210924,-1.062423448,0.122809353,0.517142189,0.488201792,0.304953685,0.293497254,-0.270289237,-0.105627633
20210927,-0.940937864,0.068808549,0.475826695,0.438923756,0.254525869,0.221967673,-0.182038479,-0.180622129
20210928,-0.933136089,0.097145958,0.466309,0.44419375,0.24731854,0.218635017,-0.174221412,-0.201144136
20210929,-0.934438021,0.096564789,0.458988872,0.442680065,0.247345671,0.184780165,-0.138956817,-0.209340668
20210930,-0.975862958,0.144808938,0.429625372,0.456893388,0.249699663,0.193719963,-0.154874688,-0.206957681
20211008,-0.85707222,0.203289085,0.23530237,0.387040811,0.153822719,0.136036781,-0.103467369,-0.334830619
20211011,-1.573803506,0.050911819,0.822962837,0.742204557,0.437909533,0.464210794,-0.42481958,-0.331139554
20211012,-1.61893978,0.123364502,0.878118365,0.830202603,0.465722434,0.416769931,-0.340597128,-0.353871125
20211013,-1.495401927,0.056690057,0.850904286,0.765516352,0.416600018,0.362022323,-0.273885539,-0.424341249
20211014,-1.587919323,0.198833617,0.730967776,0.797572868,0.406005222,0.470291166,-0.414566355,-0.420408957
20211015,-1.489202089,0.124869994,0.734370234,0.750025717,0.374109678,0.374620088,-0.29718884,-0.477957488
20211018,-1.751165816,0.413403962,0.61130395,0.881364238,0.422930907,0.384412181,-0.343726546,-0.443170291
20211019,-1.636109006,0.342124296,0.710676295,0.891713592,0.419993469,0.235720161,-0.135176871,-0.509855574
20211020,-1.639171776,0.482977195,0.554373946,0.857797581,0.397063304,0.322938042,-0.286965758,-0.502727782
20211021,-1.56268243,0.402256795,0.555781542,0.821109806,0.363033715,0.240132558,-0.176250254,-0.561168932
20211022,-1.452676973,0.358679152,0.459812832,0.69813206,0.331256712,0.128940352,-0.122441537,-0.570091156
20211025,-2.325583451,0.760678616,0.820712873,1.267289551,0.718372736,0.174350402,-0.270402598,-0.586422534
20211026,-2.535685736,1.138015264,0.624500778,1.250125471,0.849611306,0.063758297,-0.371493539,-0.342404246
20211027,-2.717347798,1.037178399,0.714420862,1.455600256,0.736566237,0.282820103,-0.353101837,-0.598264581
20211028,-1.843572943,0.256960954,0.847995687,1.018963224,0.516923859,0.434391144,-0.344141678,-0.395809121
20211029,-1.767017541,0.257645873,0.821006374,0.997020246,0.484527765,0.40670301,-0.305832829,-0.451075062
20211101,-1.825036725,0.401296061,0.744322158,1.046988313,0.475857413,0.36210756,-0.257694845,-0.504978147
20211102,-1.986491441,0.515730432,0.698741613,1.117652605,0.491483727,0.414594653,-0.310485018,-0.492850406
20211103,-2.093173467,0.58724739,0.761339963,1.208886108,0.536813392,0.341281416,-0.213639703,-0.486423499
20211104,-1.990171939,0.568673979,0.693843432,1.159375863,0.483883174,0.349686857,-0.218175874,-0.546371729
20211105,-2.004541835,0.637160059,0.595124717,1.150659679,0.454149161,0.41543413,-0.300664774,-0.567351925
20211108,-2.044313477,0.740732492,0.582905543,1.208618103,0.480738351,0.259916469,-0.137077343,-0.594126205
20211109,-2.066981503,0.792970385,0.567678815,1.23462532,0.490532404,0.225998361,-0.104853815,-0.59645387
20211110,-2.139661779,0.866034205,0.578662685,1.281893609,0.53012561,0.151241331,-0.037107973,-0.575024006
20211111,-1.872909615,0.840106427,0.386376894,1.115347706,0.420778285,0.208254393,-0.145712548,-0.65360168
20211112,-1.919865453,0.874796212,0.379500046,1.152541947,0.416498811,0.218921592,-0.130571656,-0.680394245
20211115,-1.924829397,1.061679753,0.240307566,1.139753199,0.440355227,0.08832679,-0.079703086,-0.647653602
20211116,-1.910377473,1.079738903,0.290077266,1.176186978,0.463536773,-0.022769024,0.0534488,-0.66036376
20211117,-2.010030612,1.248327246,0.154627199,1.173558386,0.480250282,0.036248177,-0.079076792,-0.597991211
20211118,-2.138755122,1.382946655,0.245839071,1.270411627,0.604976304,-0.181614785,0.110744635,-0.492784036
20211119,-1.986473894,1.388556755,0.10771742,1.169582367,0.530584825,-0.135619474,0.034293482,-0.553098564
20211122,-2.095330705,2.057206548,-0.087843886,1.083572172,0.849890791,-0.654352588,0.132088827,-0.061087196
20211123,-1.937851375,1.43987075,0.030996262,1.225081526,0.469985226,-0.225544239,0.175677074,-0.687020428
20211124,-1.900142467,1.627747945,-0.014003538,1.148562398,0.576611409,-0.436383432,0.251860392,-0.535067525
20211129,-0.175276508,-0.418786811,-0.128010552,-0.333645019,-0.096598358,-0.02226378,-0.054444175,-0.135306071
20211130,-0.346250837,-0.506817171,-0.277459328,-0.482313441,-0.174550466,-0.056006997,-0.040805109,-0.119635324
20211201,-0.294883629,-0.455105157,-0.21928279,-0.432229756,-0.175894567,-0.067496881,-0.001598033,-0.195130434
20211202,-0.337361515,-0.561042244,-0.323123939,-0.52333315,-0.20815384,-0.11305626,0.020404779,-0.172986475
20211203,-0.431982277,-0.819296501,-0.571836259,-0.761574909,-0.252365491,-0.217117591,0.019743845,-0.083615661
20211206,-0.368723108,-0.705197462,-0.570031977,-0.701449003,-0.241412676,-0.222638439,0.036476377,-0.141542965
20211207,-0.30762982,-0.648387601,-0.539052754,-0.644777216,-0.232603133,-0.242098079,0.057802653,-0.200865363
20211208,-1.058801184,-0.304505271,-0.108741641,-0.180478752,0.608395043,-0.62314997,-0.132733403,0.787310402
20211209,-0.579142082,-1.333665741,0.118941708,0.104342481,-0.044963997,0.316213005,-0.288938936,-0.464090497
20211210,-1.331464425,-1.317485842,0.913146186,0.833811685,0.322868024,0.812708152,-0.672994145,-0.411647125
20211213,-1.309987404,-1.196015473,0.666297837,0.960191901,0.21527429,0.813628346,-0.611770356,-0.469995637
20211214,-1.395693805,-1.109160734,0.69009364,1.141725182,0.160612066,0.849204475,-0.513915259,-0.497539794
20211215,-1.599191714,-1.064313763,0.587007476,1.295028741,0.080154867,0.922636379,-0.462856274,-0.412120484
20211216,-1.556726037,-1.172973981,0.475988291,1.338787716,0.03824528,0.810380254,-0.339465545,-0.375310309
20211217,-1.911426609,-1.17481789,0.226411733,1.569203135,-0.117449775,0.922425566,-0.275825807,-0.142152669
20211220,-2.122194346,-1.860638132,-1.023621454,3.188474479,-0.828700084,1.178254671,0.348580502,1.015675406
20211221,-1.788970389,-2.771809452,-2.556294103,5.949723738,-1.789588037,1.810454507,1.075664204,2.748537108
20211222,-1.996959361,-0.086770539,0.605866455,0.673999746,0.298506111,0.599745748,-0.536066182,-0.807255571
20211223,-1.988960562,0.034216259,1.024450845,0.916394605,0.603842591,0.477078476,-0.462000339,-0.183651731
20211224,-1.986854376,0.098988679,1.019197319,0.94671697,0.603422716,0.454352225,-0.429321593,-0.217559869
20211227,-2.011728158,0.212051346,0.907004716,0.970104653,0.573305364,0.424364754,-0.399181937,-0.28692443
20211228,-1.940001149,0.199473986,0.894643421,0.942777508,0.560625592,0.351114536,-0.325242402,-0.322225979
20211229,-2.191881944,0.374123094,0.839791033,1.046779527,0.598224859,0.413175404,-0.400143489,-0.278845725
20211230,-2.08478162,0.342741259,0.875948885,1.044899341,0.579734095,0.343672578,-0.292934383,-0.347997071
20211231,-2.05225108,0.371398465,0.84349493,1.030522687,0.575090214,0.292550303,-0.254944763,-0.361961316
20220104,-2.102640229,0.514876588,0.651345695,1.03952116,0.521870468,0.288879999,-0.259350364,-0.434648196
20220105,-2.09807333,0.566127618,0.665504612,1.086511833,0.519537993,0.279595848,-0.223240213,-0.472811939
20220106,-2.288020563,0.694677467,0.674549837,1.189232181,0.575000633,0.257120915,-0.202228121,-0.42711154
20220107,-2.216940346,0.675906087,0.700141381,1.197578243,0.561957344,0.178793562,-0.097558915,-0.481721756
20220110,-2.18485575,0.821037169,0.543233305,1.176740696,0.534741835,0.156751711,-0.11788864,-0.517794168
20220111,-2.258039291,0.889478358,0.541560229,1.232688818,0.552559731,0.140785274,-0.092185542,-0.518224147
20220112,-2.156981387,0.873492487,0.43699499,1.179787486,0.477755563,0.218452208,-0.159034713,-0.591113602
20220113,-2.357762506,0.985651547,0.524680785,1.323308385,0.565560344,0.129011647,-0.049679303,-0.54225968
20220114,-2.54330874,1.171157074,0.579373395,1.422681659,0.693956236,-0.019600248,0.046025723,-0.425672132
20220117,-1.703794233,1.046034811,0.500561716,1.334213974,0.970217033,-0.121529169,-0.39641532,-0.365275085
20220118,-1.462399424,1.001188571,0.401521401,1.273701687,0.967621027,-0.263593363,-0.344779591,-0.414383861
20220119,-1.44967175,1.03729264,0.401697533,1.302814617,0.983660659,-0.368823259,-0.2390561,-0.439138414
20220120,-1.179336747,0.959290726,0.174677579,1.207405508,0.921000622,-0.328357157,-0.383969112,-0.549768409
20220121,-1.260509391,1.220568105,0.075437064,1.187092892,0.994863546,-0.447727917,-0.382420431,-0.402319558
20220124,-1.441303667,1.892544425,-0.100855691,1.135312706,1.276481579,-0.991277189,-0.195698277,0.03170275
20220125,-1.502350426,0.338990134,0.437157892,1.665076805,0.23468326,0.468821215,-0.108774787,-1.674971454
20220126,-1.599099957,1.500136218,0.12138703,1.398773103,0.935448997,-0.569632624,-0.008276803,-0.567553796
20220127,0.742222953,-0.184936971,0.014353477,-0.053454032,0.186848979,-0.081833157,-0.300308981,-0.116864935
20220128,0.572391093,-0.058581403,0.039991156,-0.090551987,0.138715757,-0.037285403,-0.240731051,-0.065235437
20220207,1.578965028,-0.520968116,0.146329107,-0.080137643,0.445639153,-0.232305563,-0.558352466,-0.117599237
20220208,1.593996101,-0.531812354,0.116692356,-0.075842719,0.414096734,-0.217266523,-0.549893113,-0.184060596
20220209,1.688128985,-0.529188579,0.052256773,-0.042247812,0.451770928,-0.287705834,-0.569453617,-0.211082192
20220210,1.715397957,-0.514318787,0.005563731,-0.03272879,0.451879599,-0.314825191,-0.565793952,-0.239165383
20220211,1.70321672,-0.477020808,-0.018767844,-0.030220887,0.436596655,-0.323516904,-0.543149919,-0.261170633
20220214,1.54245437,-0.302411901,-0.070495494,-0.058231353,0.311214121,-0.264459681,-0.437868371,-0.301108133
20220215,1.598122897,-0.287047143,-0.112853156,-0.042876379,0.345059106,-0.3416732,-0.424830524,-0.315256348
20220216,1.658695155,-0.267404837,-0.174960888,-0.030261287,0.378020369,-0.405166737,-0.435928044,-0.326696687
20220217,1.67857029,-0.24940203,-0.208836796,-0.023846244,0.374062849,-0.423568148,-0.427898528,-0.362255872
20220218,1.769461565,-0.215019503,-0.289381984,-0.004153847,0.458627593,-0.555227879,-0.439231854,-0.340392286
20220221,1.676266275,0.064236814,-0.41270447,-0.028248963,0.472781313,-0.67047855,-0.372661774,-0.249376887
20220222,1.457703973,0.287721505,-0.38928679,-0.069357803,0.411824415,-0.641012842,-0.27977088,-0.142234868
20220223,1.617111786,-0.080701184,-0.340068925,0.006364136,0.225841602,-0.42542158,-0.274416481,-0.554159675
20220224,0.714905035,-0.172970076,0.025438753,-0.077500847,0.157642467,-0.061899411,-0.273093545,-0.103832992
20220225,0.7484867,-0.18412673,0.013897967,-0.059903612,0.152571536,-0.074591178,-0.261927152,-0.135386189
20220228,0.761149242,-0.138059311,-0.036443367,-0.048331386,0.14342621,-0.109447272,-0.234298232,-0.16969985
20220301,0.850096051,-0.154455233,-0.094645368,-0.021379914,0.18979579,-0.179912935,-0.25897324,-0.177444834
20220302,0.821846077,-0.139025016,-0.091249718,-0.025068686,0.156188851,-0.150303224,-0.241281123,-0.208979131
20220303,0.795856811,-0.103641178,-0.099306513,-0.032232553,0.140513679,-0.145548527,-0.223875284,-0.212335025
20220304,0.731276917,-0.075105452,-0.08032587,-0.047125518,0.097072738,-0.114738981,-0.179571033,-0.228625646
20220307,0.526826555,0.059970907,-0.072016122,-0.084696958,0.000195868,-0.051440645,-0.086472186,-0.221519734
20220308,1.007004872,-0.293160321,0.377786133,-0.185282071,0.212856732,0.094418017,-0.400090605,0.125219235
20220309,1.473338921,-0.738482967,0.683336451,-0.383445737,0.492239737,0.052146492,-0.683700649,0.540634932
20220310,1.66067404,-0.740705359,0.679006046,-0.308925572,0.441893824,0.101633204,-0.696228855,0.366446289
20220311,1.562765363,-0.959768924,0.435053549,-0.511985748,0.466097159,-0.126700424,-0.603440077,0.459599913
20220314,1.028361595,-0.380672079,0.410709396,-0.444299958,0.325138861,0.004483611,-0.457638426,0.562466908
20220315,-0.488486317,-0.632565166,0.068995317,-1.216963375,0.303326894,-0.019642245,-0.585946712,1.657656351
20220316,1.331197137,-2.113232915,0.083244375,-1.750271836,0.528389521,-0.660785766,-0.55090693,1.488781293
20220317,2.376196619,-1.491242374,0.388231714,-1.087276103,0.684393806,-0.330920963,-0.90069408,0.99645842
20220318,2.886386054,-1.508538539,0.356275801,-0.912413882,0.833407868,-0.552200893,-0.90975952,0.741190502
20220321,2.77309482,-0.93610025,0.310993914,-0.738134133,0.578323552,-0.350816558,-0.782174452,0.56231609
20220322,2.92125207,-0.979700882,0.339262712,-0.691177105,0.562204557,-0.407588862,-0.686661926,0.361114789
20220323,3.200720617,-1.015837303,0.357821071,-0.552447205,0.521161411,-0.352776272,-0.701088719,0.044137868
20220324,2.691971939,-1.125438021,0.639130284,-0.483994665,0.594521242,-0.084440249,-0.865127565,0.263797373
20220325,2.251254787,-0.898648657,0.615873823,-0.544422439,0.43371776,0.028129565,-0.725488744,0.373161535
20220328,2.185855612,-0.883015162,0.335939061,-0.614903361,0.407909192,-0.246344227,-0.519965943,0.32918569
20220329,2.181669067,-0.611439813,0.39125971,-0.498126614,0.338686692,-0.114152169,-0.53710303,0.229956182
20220330,2.805017865,-0.901402348,0.147601412,-0.476186588,0.59006319,-0.496835463,-0.645805919,0.05194711
20220331,2.730790033,-0.667547158,0.16228837,-0.401199164,0.481452576,-0.360036333,-0.633187399,-0.005419375
20220401,3.0405239,-0.741172311,0.006007582,-0.342627836,0.645574298,-0.642672325,-0.650159874,-0.045527526
20220406,2.964604381,-0.371408479,-0.259369543,-0.264519906,0.407234447,-0.651310975,-0.44189605,-0.33120656
20220407,2.786229883,-0.182342276,-0.260826684,-0.285362484,0.341564896,-0.61318843,-0.35485947,-0.323348562
20220408,2.985257332,-0.23288382,-0.364870611,-0.236346274,0.39075761,-0.749607333,-0.359995782,-0.414305545
20220411,2.277128255,0.244574996,-0.494425062,-0.41286107,0.075632699,-0.562654609,-0.095354413,-0.369992636
20220412,2.645571442,0.007654255,-0.591943167,-0.349031716,0.202994206,-0.850248598,-0.042846028,-0.493684583
20220413,2.652456003,0.211119832,-0.586054749,-0.282681445,0.171281932,-0.79845123,-0.050224512,-0.581575724
20220414,3.011391309,0.093979724,-0.752294683,-0.209695753,0.291516249,-0.999128079,-0.141211115,-0.70342973
20220415,3.0684734,0.178354676,-0.815332058,-0.173085688,0.296339476,-1.040818885,-0.144968072,-0.77484461
20220418,2.647178285,0.467258031,-0.93197897,-0.249978181,-0.02801189,-0.85995971,0.10907315,-0.873606574
20220419,2.413385758,0.519590604,-0.93331792,-0.328950295,-0.18360156,-0.761360141,0.250771011,-0.933586942
20220420,2.086575798,0.605527205,-1.040993707,-0.487962304,-0.307350205,-0.766615951,0.409585711,-0.808923124
20220421,1.444368929,0.348472771,-1.423133379,-0.993904637,-0.53703826,-0.869594999,0.575029141,-0.579116655
20220422,1.618585789,0.21385076,-1.381010343,-0.874991939,-0.57107104,-0.935416977,0.717559909,-0.747879912
20220425,-0.84531147,0.582205394,-3.202235292,-2.6067235,-0.905809909,-1.504242577,0.528348278,0.794761166
20220426,-0.204955959,0.179072347,-3.237520135,-2.784596043,-1.263234364,-1.113172506,0.225513977,0.583157834
20220427,0.893118175,0.638095039,-2.587693134,-2.150760378,-0.766915778,-1.610573442,0.685952542,0.379902242
20220428,0.786599825,-0.055349726,0.029318617,-0.126200255,0.154958719,-0.119836485,-0.186309517,0.062223367
20220429,0.869163089,-0.084929343,-0.020906041,-0.107025484,0.173659932,-0.158671088,-0.210827253,0.029828635
20220505,0.85671318,0.002106084,-0.097421068,-0.090260369,0.118205569,-0.182229282,-0.139550862,-0.060261638
20220506,0.691108256,0.090550419,-0.044075653,-0.124815012,0.040371251,-0.101957708,-0.066218641,-0.05335584
20220509,0.641105391,0.143772749,-0.054952873,-0.123150165,-0.003776727,-0.103088857,0.000485787,-0.088629441
20220510,0.700805063,0.113485274,-0.084165059,-0.114816257,0.016325462,-0.151959531,0.004240043,-0.116397167
20220511,0.74469858,0.109835048,-0.11517299,-0.100374016,0.011236357,-0.15250192,-0.014308224,-0.149938488
20220512,0.706831881,0.149101108,-0.115120488,-0.107897343,-0.009098066,-0.140136905,0.006129293,-0.156486619
20220513,0.760580071,0.137225433,-0.150212281,-0.092991495,0.00560555,-0.174781666,-0.000955567,-0.174548427
20220516,0.700642004,0.211074471,-0.180033312,-0.102259967,-0.048096944,-0.151182127,0.037259826,-0.211374061
